Commodity_Name,City,Date,Low_Price,High_Price,Origin,Item_Size
GUAVA,BOSTON,12/15/2019,24.00,26.00,MEXICO,
GUAVA,BOSTON,12/11/2019,60.00,60.00,FLORIDA,
GUAVA,BOSTON,12/09/2019,21.00,24.00,MEXICO,
GUAVA,BOSTON,12/16/2019,24.00,26.00,MEXICO,
GUAVA,BOSTON,12/10/2019,21.00,24.00,MEXICO,
GUAVA,BOSTON,12/13/2019,21.00,24.00,MEXICO,
GUAVA,BOSTON,12/09/2019,60.00,60.00,FLORIDA,
GUAVA,BOSTON,12/15/2019,18.00,20.00,MEXICO,
GUAVA,BOSTON,12/10/2019,60.00,60.00,FLORIDA,
GUAVA,BOSTON,12/16/2019,18.00,20.00,MEXICO,
GUAVA,BOSTON,12/11/2019,26.00,26.00,MEXICO,
GUAVA,BOSTON,12/15/2019,45.00,45.00,FLORIDA,
GUAVA,BOSTON,12/09/2019,26.00,26.00,MEXICO,
GUAVA,BOSTON,12/11/2019,35.00,35.00,THAILAND,
GUAVA,BOSTON,12/15/2019,22.00,24.00,MEXICO,
GUAVA,BOSTON,12/09/2019,35.00,35.00,THAILAND,
GUAVA,BOSTON,12/13/2019,60.00,60.00,FLORIDA,
GUAVA,BOSTON,12/16/2019,45.00,45.00,FLORIDA,
GUAVA,BOSTON,12/13/2019,26.00,26.00,MEXICO,
GUAVA,BOSTON,12/16/2019,22.00,24.00,MEXICO,
GUAVA,BOSTON,12/17/2019,24.00,26.00,MEXICO,
GUAVA,BOSTON,12/13/2019,35.00,35.00,THAILAND,
GUAVA,BOSTON,12/10/2019,26.00,26.00,MEXICO,
GUAVA,BOSTON,12/17/2019,21.00,24.00,MEXICO,
GUAVA,BOSTON,12/10/2019,35.00,35.00,THAILAND,
GUAVA,BOSTON,12/17/2019,60.00,60.00,FLORIDA,
GUAVA,BOSTON,12/17/2019,26.00,26.00,MEXICO,
GUAVA,BOSTON,12/17/2019,35.00,35.00,THAILAND,
GUAVA,BOSTON,12/19/2019,24.00,26.00,MEXICO,
GUAVA,BOSTON,12/19/2019,21.00,24.00,MEXICO,
GUAVA,BOSTON,12/19/2019,60.00,60.00,FLORIDA,
GUAVA,BOSTON,12/19/2019,26.00,26.00,MEXICO,
GUAVA,BOSTON,12/19/2019,35.00,35.00,THAILAND,
GUAVA,BOSTON,12/20/2019,24.00,26.00,MEXICO,
GUAVA,BOSTON,12/20/2019,18.00,20.00,MEXICO,
GUAVA,BOSTON,12/20/2019,45.00,45.00,FLORIDA,
GUAVA,BOSTON,12/20/2019,22.00,24.00,MEXICO,
GUAVA,BOSTON,12/18/2019,24.00,26.00,MEXICO,
GUAVA,BOSTON,12/18/2019,18.00,20.00,MEXICO,
GUAVA,BOSTON,12/18/2019,45.00,45.00,FLORIDA,
GUAVA,BOSTON,12/18/2019,22.00,24.00,MEXICO,
GUAVA,BOSTON,12/21/2019,24.00,26.00,MEXICO,
GUAVA,BOSTON,12/21/2019,18.00,20.00,MEXICO,
GUAVA,BOSTON,12/21/2019,45.00,45.00,FLORIDA,
GUAVA,BOSTON,12/21/2019,22.00,24.00,MEXICO,
GUAVA,BOSTON,12/22/2019,24.00,26.00,MEXICO,
GUAVA,BOSTON,12/22/2019,18.00,20.00,MEXICO,
GUAVA,BOSTON,12/22/2019,45.00,45.00,FLORIDA,
GUAVA,BOSTON,12/22/2019,22.00,24.00,MEXICO,
GUAVA,BOSTON,12/24/2019,24.00,26.00,MEXICO,
GUAVA,BOSTON,12/24/2019,18.00,20.00,MEXICO,
GUAVA,BOSTON,12/24/2019,45.00,45.00,FLORIDA,
GUAVA,BOSTON,12/24/2019,22.00,24.00,MEXICO,
GUAVA,BOSTON,12/26/2019,24.00,26.00,MEXICO,
GUAVA,BOSTON,12/26/2019,21.00,24.00,MEXICO,
GUAVA,BOSTON,12/26/2019,60.00,60.00,FLORIDA,
GUAVA,BOSTON,12/26/2019,26.00,26.00,MEXICO,
GUAVA,BOSTON,12/26/2019,35.00,35.00,THAILAND,
GUAVA,BOSTON,12/23/2019,24.00,26.00,MEXICO,
GUAVA,BOSTON,12/23/2019,18.00,20.00,MEXICO,
GUAVA,BOSTON,12/23/2019,45.00,45.00,FLORIDA,
GUAVA,BOSTON,12/23/2019,22.00,24.00,MEXICO,
GUAVA,BOSTON,12/25/2019,24.00,26.00,MEXICO,
GUAVA,BOSTON,12/25/2019,18.00,20.00,MEXICO,
GUAVA,BOSTON,12/25/2019,45.00,45.00,FLORIDA,
GUAVA,BOSTON,12/25/2019,22.00,24.00,MEXICO,
GUAVA,BOSTON,12/29/2019,24.00,26.00,MEXICO,
GUAVA,BOSTON,12/29/2019,18.00,20.00,MEXICO,
GUAVA,BOSTON,12/29/2019,45.00,45.00,FLORIDA,
GUAVA,BOSTON,12/29/2019,22.00,24.00,MEXICO,
GUAVA,BOSTON,12/28/2019,24.00,26.00,MEXICO,
GUAVA,BOSTON,12/28/2019,18.00,20.00,MEXICO,
GUAVA,BOSTON,12/28/2019,45.00,45.00,FLORIDA,
GUAVA,BOSTON,12/28/2019,22.00,24.00,MEXICO,
GUAVA,BOSTON,12/31/2019,24.00,26.00,MEXICO,
GUAVA,BOSTON,12/31/2019,21.00,24.00,MEXICO,
GUAVA,BOSTON,12/31/2019,60.00,60.00,FLORIDA,
GUAVA,BOSTON,12/31/2019,26.00,26.00,MEXICO,
GUAVA,BOSTON,12/31/2019,35.00,35.00,THAILAND,
GUAVA,CHICAGO,01/02/2019,16.00,16.00,MEXICO,
GUAVA,CHICAGO,01/02/2019,20.00,22.00,MEXICO,
GUAVA,BOSTON,12/30/2019,24.00,26.00,MEXICO,
GUAVA,CHICAGO,01/02/2019,23.00,24.00,MEXICO,
GUAVA,BOSTON,12/27/2019,24.00,26.00,MEXICO,
GUAVA,BOSTON,12/30/2019,21.00,24.00,MEXICO,
GUAVA,BOSTON,12/27/2019,18.00,20.00,MEXICO,
GUAVA,BOSTON,12/30/2019,60.00,60.00,FLORIDA,
GUAVA,BOSTON,12/27/2019,45.00,45.00,FLORIDA,
GUAVA,BOSTON,12/27/2019,22.00,24.00,MEXICO,
GUAVA,BOSTON,12/30/2019,26.00,26.00,MEXICO,
GUAVA,BOSTON,12/30/2019,35.00,35.00,THAILAND,
GUAVA,CHICAGO,01/04/2019,16.00,16.00,MEXICO,
GUAVA,CHICAGO,01/04/2019,20.00,22.00,MEXICO,
GUAVA,CHICAGO,01/04/2019,23.00,24.00,MEXICO,
GUAVA,CHICAGO,01/03/2019,24.00,26.00,MEXICO,
GUAVA,CHICAGO,01/03/2019,18.00,20.00,MEXICO,
GUAVA,CHICAGO,01/03/2019,45.00,45.00,FLORIDA,
GUAVA,CHICAGO,01/03/2019,22.00,24.00,MEXICO,
GUAVA,CHICAGO,01/05/2019,24.00,26.00,MEXICO,
GUAVA,CHICAGO,01/05/2019,18.00,20.00,MEXICO,
GUAVA,CHICAGO,01/05/2019,45.00,45.00,FLORIDA,
GUAVA,CHICAGO,01/05/2019,22.00,24.00,MEXICO,
GUAVA,CHICAGO,01/06/2019,24.00,26.00,MEXICO,
GUAVA,CHICAGO,01/06/2019,18.00,20.00,MEXICO,
GUAVA,CHICAGO,01/06/2019,45.00,45.00,FLORIDA,
GUAVA,CHICAGO,01/06/2019,22.00,24.00,MEXICO,
GUAVA,CHICAGO,01/09/2019,16.00,16.00,MEXICO,
GUAVA,CHICAGO,01/09/2019,20.00,22.00,MEXICO,
GUAVA,CHICAGO,01/09/2019,23.00,24.00,MEXICO,
GUAVA,CHICAGO,01/07/2019,24.00,26.00,MEXICO,
GUAVA,CHICAGO,01/07/2019,18.00,20.00,MEXICO,
GUAVA,CHICAGO,01/07/2019,45.00,45.00,FLORIDA,
GUAVA,CHICAGO,01/07/2019,22.00,24.00,MEXICO,
GUAVA,CHICAGO,01/08/2019,16.00,16.00,MEXICO,
GUAVA,CHICAGO,01/08/2019,20.00,22.00,MEXICO,
GUAVA,CHICAGO,01/08/2019,23.00,24.00,MEXICO,
GUAVA,CHICAGO,01/10/2019,24.00,26.00,MEXICO,
GUAVA,CHICAGO,01/10/2019,18.00,20.00,MEXICO,
GUAVA,CHICAGO,01/10/2019,45.00,45.00,FLORIDA,
GUAVA,CHICAGO,01/10/2019,22.00,24.00,MEXICO,
GUAVA,CHICAGO,01/12/2019,24.00,26.00,MEXICO,
GUAVA,CHICAGO,01/12/2019,18.00,20.00,MEXICO,
GUAVA,CHICAGO,01/12/2019,45.00,45.00,FLORIDA,
GUAVA,CHICAGO,01/12/2019,22.00,24.00,MEXICO,
GUAVA,CHICAGO,01/14/2019,16.00,16.00,MEXICO,
GUAVA,CHICAGO,01/14/2019,20.00,22.00,MEXICO,
GUAVA,CHICAGO,01/14/2019,23.00,24.00,MEXICO,
GUAVA,CHICAGO,01/13/2019,24.00,26.00,MEXICO,
GUAVA,CHICAGO,01/13/2019,18.00,20.00,MEXICO,
GUAVA,CHICAGO,01/13/2019,45.00,45.00,FLORIDA,
GUAVA,CHICAGO,01/13/2019,22.00,24.00,MEXICO,
GUAVA,CHICAGO,01/11/2019,16.00,16.00,MEXICO,
GUAVA,CHICAGO,01/11/2019,20.00,22.00,MEXICO,
GUAVA,CHICAGO,01/11/2019,23.00,24.00,MEXICO,
GUAVA,CHICAGO,01/15/2019,16.00,16.00,MEXICO,
GUAVA,CHICAGO,01/15/2019,20.00,22.00,MEXICO,
GUAVA,CHICAGO,01/15/2019,23.00,24.00,MEXICO,
GUAVA,CHICAGO,01/16/2019,16.00,16.00,MEXICO,
GUAVA,CHICAGO,01/16/2019,20.00,22.00,MEXICO,
GUAVA,CHICAGO,01/16/2019,23.00,24.00,MEXICO,
GUAVA,CHICAGO,01/17/2019,16.00,16.00,MEXICO,
GUAVA,CHICAGO,01/17/2019,20.00,22.00,MEXICO,
GUAVA,CHICAGO,01/17/2019,23.00,24.00,MEXICO,
GUAVA,CHICAGO,01/20/2019,24.00,26.00,MEXICO,
GUAVA,CHICAGO,01/20/2019,18.00,20.00,MEXICO,
GUAVA,CHICAGO,01/20/2019,45.00,45.00,FLORIDA,
GUAVA,CHICAGO,01/20/2019,22.00,24.00,MEXICO,
GUAVA,CHICAGO,01/18/2019,16.00,16.00,MEXICO,
GUAVA,CHICAGO,01/18/2019,20.00,22.00,MEXICO,
GUAVA,CHICAGO,01/18/2019,23.00,24.00,MEXICO,
GUAVA,CHICAGO,01/19/2019,24.00,26.00,MEXICO,
GUAVA,CHICAGO,01/19/2019,18.00,20.00,MEXICO,
GUAVA,CHICAGO,01/19/2019,45.00,45.00,FLORIDA,
GUAVA,CHICAGO,01/19/2019,22.00,24.00,MEXICO,
GUAVA,CHICAGO,01/21/2019,24.00,26.00,MEXICO,
GUAVA,CHICAGO,01/21/2019,18.00,20.00,MEXICO,
GUAVA,CHICAGO,01/21/2019,45.00,45.00,FLORIDA,
GUAVA,CHICAGO,01/21/2019,22.00,24.00,MEXICO,
GUAVA,CHICAGO,01/22/2019,16.00,16.00,MEXICO,
GUAVA,CHICAGO,01/22/2019,20.00,22.00,MEXICO,
GUAVA,CHICAGO,01/22/2019,70.00,70.00,FLORIDA,
GUAVA,CHICAGO,01/22/2019,23.00,24.00,MEXICO,
GUAVA,CHICAGO,01/23/2019,16.00,16.00,MEXICO,
GUAVA,CHICAGO,01/23/2019,20.00,22.00,MEXICO,
GUAVA,CHICAGO,01/23/2019,70.00,70.00,FLORIDA,
GUAVA,CHICAGO,01/23/2019,23.00,24.00,MEXICO,
GUAVA,CHICAGO,01/24/2019,16.00,16.00,MEXICO,
GUAVA,CHICAGO,01/24/2019,20.00,22.00,MEXICO,
GUAVA,CHICAGO,01/24/2019,70.00,70.00,FLORIDA,
GUAVA,CHICAGO,01/24/2019,23.00,24.00,MEXICO,
GUAVA,CHICAGO,01/25/2019,16.00,16.00,MEXICO,
GUAVA,CHICAGO,01/25/2019,20.00,22.00,MEXICO,
GUAVA,CHICAGO,01/25/2019,70.00,70.00,FLORIDA,
GUAVA,CHICAGO,01/25/2019,23.00,24.00,MEXICO,
GUAVA,CHICAGO,01/28/2019,16.00,16.00,MEXICO,
GUAVA,CHICAGO,01/28/2019,20.00,22.00,MEXICO,
GUAVA,CHICAGO,01/28/2019,65.00,65.00,FLORIDA,
GUAVA,CHICAGO,01/28/2019,23.00,24.00,MEXICO,
GUAVA,CHICAGO,01/26/2019,24.00,26.00,MEXICO,
GUAVA,CHICAGO,01/26/2019,18.00,20.00,MEXICO,
GUAVA,CHICAGO,01/26/2019,45.00,45.00,FLORIDA,
GUAVA,CHICAGO,01/26/2019,22.00,24.00,MEXICO,
GUAVA,CHICAGO,02/01/2019,16.00,16.00,MEXICO,
GUAVA,CHICAGO,02/01/2019,20.00,22.00,MEXICO,
GUAVA,CHICAGO,02/01/2019,65.00,65.00,FLORIDA,
GUAVA,CHICAGO,02/01/2019,23.00,24.00,MEXICO,
GUAVA,CHICAGO,01/30/2019,16.00,16.00,MEXICO,
GUAVA,CHICAGO,01/30/2019,20.00,22.00,MEXICO,
GUAVA,CHICAGO,01/30/2019,65.00,65.00,FLORIDA,
GUAVA,CHICAGO,01/30/2019,23.00,24.00,MEXICO,
GUAVA,CHICAGO,01/29/2019,16.00,16.00,MEXICO,
GUAVA,CHICAGO,01/29/2019,20.00,22.00,MEXICO,
GUAVA,CHICAGO,01/29/2019,65.00,65.00,FLORIDA,
GUAVA,CHICAGO,01/29/2019,23.00,24.00,MEXICO,
GUAVA,CHICAGO,01/27/2019,24.00,26.00,MEXICO,
GUAVA,CHICAGO,02/04/2019,16.00,16.00,MEXICO,
GUAVA,CHICAGO,01/27/2019,18.00,20.00,MEXICO,
GUAVA,CHICAGO,02/04/2019,20.00,22.00,MEXICO,
GUAVA,CHICAGO,01/27/2019,45.00,45.00,FLORIDA,
GUAVA,CHICAGO,02/04/2019,65.00,65.00,FLORIDA,
GUAVA,CHICAGO,01/27/2019,22.00,24.00,MEXICO,
GUAVA,CHICAGO,02/04/2019,23.00,24.00,MEXICO,
GUAVA,CHICAGO,01/31/2019,16.00,16.00,MEXICO,
GUAVA,CHICAGO,01/31/2019,20.00,22.00,MEXICO,
GUAVA,CHICAGO,01/31/2019,65.00,65.00,FLORIDA,
GUAVA,CHICAGO,01/31/2019,23.00,24.00,MEXICO,
GUAVA,CHICAGO,02/03/2019,24.00,26.00,MEXICO,
GUAVA,CHICAGO,02/03/2019,18.00,20.00,MEXICO,
GUAVA,CHICAGO,02/03/2019,45.00,45.00,FLORIDA,
GUAVA,CHICAGO,02/02/2019,24.00,26.00,MEXICO,
GUAVA,CHICAGO,02/03/2019,22.00,24.00,MEXICO,
GUAVA,CHICAGO,02/02/2019,18.00,20.00,MEXICO,
GUAVA,CHICAGO,02/02/2019,45.00,45.00,FLORIDA,
GUAVA,CHICAGO,02/02/2019,22.00,24.00,MEXICO,
GUAVA,CHICAGO,02/05/2019,16.00,16.00,MEXICO,
GUAVA,CHICAGO,02/05/2019,20.00,22.00,MEXICO,
GUAVA,CHICAGO,02/05/2019,65.00,65.00,FLORIDA,
GUAVA,CHICAGO,02/05/2019,23.00,24.00,MEXICO,
GUAVA,CHICAGO,02/07/2019,16.00,16.00,MEXICO,
GUAVA,CHICAGO,02/07/2019,20.00,22.00,MEXICO,
GUAVA,CHICAGO,02/07/2019,62.00,62.00,FLORIDA,
GUAVA,CHICAGO,02/07/2019,23.00,24.00,MEXICO,
GUAVA,CHICAGO,02/06/2019,16.00,16.00,MEXICO,
GUAVA,CHICAGO,02/06/2019,20.00,22.00,MEXICO,
GUAVA,CHICAGO,02/06/2019,65.00,65.00,FLORIDA,
GUAVA,CHICAGO,02/06/2019,23.00,24.00,MEXICO,
GUAVA,CHICAGO,02/10/2019,24.00,26.00,MEXICO,
GUAVA,CHICAGO,02/10/2019,18.00,20.00,MEXICO,
GUAVA,CHICAGO,02/10/2019,45.00,45.00,FLORIDA,
GUAVA,CHICAGO,02/10/2019,22.00,24.00,MEXICO,
GUAVA,CHICAGO,02/08/2019,16.00,16.00,MEXICO,
GUAVA,CHICAGO,02/08/2019,20.00,22.00,MEXICO,
GUAVA,CHICAGO,02/08/2019,62.00,62.00,FLORIDA,
GUAVA,CHICAGO,02/08/2019,23.00,24.00,MEXICO,
GUAVA,CHICAGO,02/09/2019,24.00,26.00,MEXICO,
GUAVA,CHICAGO,02/09/2019,18.00,20.00,MEXICO,
GUAVA,CHICAGO,02/09/2019,45.00,45.00,FLORIDA,
GUAVA,CHICAGO,02/09/2019,22.00,24.00,MEXICO,
GUAVA,CHICAGO,02/14/2019,16.00,16.00,MEXICO,
GUAVA,CHICAGO,02/14/2019,20.00,22.00,MEXICO,
GUAVA,CHICAGO,02/14/2019,62.00,65.00,FLORIDA,
GUAVA,CHICAGO,02/14/2019,23.00,24.00,MEXICO,
GUAVA,CHICAGO,02/15/2019,16.00,16.00,MEXICO,
GUAVA,CHICAGO,02/15/2019,20.00,22.00,MEXICO,
GUAVA,CHICAGO,02/15/2019,62.00,65.00,FLORIDA,
GUAVA,CHICAGO,02/15/2019,23.00,24.00,MEXICO,
GUAVA,CHICAGO,02/17/2019,24.00,26.00,MEXICO,
GUAVA,CHICAGO,02/17/2019,18.00,20.00,MEXICO,
GUAVA,CHICAGO,02/17/2019,45.00,45.00,FLORIDA,
GUAVA,CHICAGO,02/17/2019,22.00,24.00,MEXICO,
GUAVA,CHICAGO,02/12/2019,16.00,16.00,MEXICO,
GUAVA,CHICAGO,02/12/2019,20.00,22.00,MEXICO,
GUAVA,CHICAGO,02/12/2019,62.00,65.00,FLORIDA,
GUAVA,CHICAGO,02/12/2019,23.00,24.00,MEXICO,
GUAVA,CHICAGO,02/11/2019,16.00,16.00,MEXICO,
GUAVA,CHICAGO,02/11/2019,20.00,22.00,MEXICO,
GUAVA,CHICAGO,02/11/2019,62.00,62.00,FLORIDA,
GUAVA,CHICAGO,02/11/2019,23.00,24.00,MEXICO,
GUAVA,CHICAGO,02/13/2019,16.00,16.00,MEXICO,
GUAVA,CHICAGO,02/13/2019,20.00,22.00,MEXICO,
GUAVA,CHICAGO,02/13/2019,62.00,65.00,FLORIDA,
GUAVA,CHICAGO,02/13/2019,23.00,24.00,MEXICO,
GUAVA,CHICAGO,02/18/2019,24.00,26.00,MEXICO,
GUAVA,CHICAGO,02/18/2019,18.00,20.00,MEXICO,
GUAVA,CHICAGO,02/18/2019,45.00,45.00,FLORIDA,
GUAVA,CHICAGO,02/18/2019,22.00,24.00,MEXICO,
GUAVA,CHICAGO,02/19/2019,16.00,16.00,MEXICO,
GUAVA,CHICAGO,02/19/2019,20.00,22.00,MEXICO,
GUAVA,CHICAGO,02/19/2019,62.00,65.00,FLORIDA,
GUAVA,CHICAGO,02/19/2019,23.00,24.00,MEXICO,
GUAVA,CHICAGO,02/22/2019,16.00,16.00,MEXICO,
GUAVA,CHICAGO,02/22/2019,20.00,22.00,MEXICO,
GUAVA,CHICAGO,02/22/2019,62.00,65.00,FLORIDA,
GUAVA,CHICAGO,02/22/2019,23.00,24.00,MEXICO,
GUAVA,CHICAGO,02/16/2019,24.00,26.00,MEXICO,
GUAVA,CHICAGO,02/16/2019,18.00,20.00,MEXICO,
GUAVA,CHICAGO,02/16/2019,45.00,45.00,FLORIDA,
GUAVA,CHICAGO,02/16/2019,22.00,24.00,MEXICO,
GUAVA,CHICAGO,02/20/2019,16.00,16.00,MEXICO,
GUAVA,CHICAGO,02/20/2019,20.00,22.00,MEXICO,
GUAVA,CHICAGO,02/20/2019,62.00,65.00,FLORIDA,
GUAVA,CHICAGO,02/20/2019,23.00,24.00,MEXICO,
GUAVA,CHICAGO,02/21/2019,16.00,16.00,MEXICO,
GUAVA,CHICAGO,02/21/2019,20.00,22.00,MEXICO,
GUAVA,CHICAGO,02/21/2019,62.00,65.00,FLORIDA,
GUAVA,CHICAGO,02/21/2019,23.00,24.00,MEXICO,
GUAVA,CHICAGO,02/23/2019,24.00,26.00,MEXICO,
GUAVA,CHICAGO,02/23/2019,18.00,20.00,MEXICO,
GUAVA,CHICAGO,02/23/2019,45.00,45.00,FLORIDA,
GUAVA,CHICAGO,02/23/2019,22.00,24.00,MEXICO,
GUAVA,CHICAGO,02/24/2019,24.00,26.00,MEXICO,
GUAVA,CHICAGO,02/24/2019,18.00,20.00,MEXICO,
GUAVA,CHICAGO,02/24/2019,45.00,45.00,FLORIDA,
GUAVA,CHICAGO,02/24/2019,22.00,24.00,MEXICO,
GUAVA,CHICAGO,02/25/2019,16.00,16.00,MEXICO,
GUAVA,CHICAGO,02/25/2019,20.00,22.00,MEXICO,
GUAVA,CHICAGO,02/25/2019,62.00,65.00,FLORIDA,
GUAVA,CHICAGO,02/25/2019,23.00,24.00,MEXICO,
GUAVA,CHICAGO,02/26/2019,16.00,16.00,MEXICO,
GUAVA,CHICAGO,02/26/2019,20.00,22.00,MEXICO,
GUAVA,CHICAGO,02/26/2019,62.00,65.00,FLORIDA,
GUAVA,CHICAGO,02/26/2019,23.00,24.00,MEXICO,
GUAVA,CHICAGO,02/28/2019,16.00,16.00,MEXICO,
GUAVA,CHICAGO,02/28/2019,20.00,22.00,MEXICO,
GUAVA,CHICAGO,02/28/2019,62.00,65.00,FLORIDA,
GUAVA,CHICAGO,02/28/2019,23.00,24.00,MEXICO,
GUAVA,CHICAGO,03/01/2019,16.00,16.00,MEXICO,
GUAVA,CHICAGO,02/27/2019,16.00,16.00,MEXICO,
GUAVA,CHICAGO,03/01/2019,20.00,22.00,MEXICO,
GUAVA,CHICAGO,03/01/2019,62.00,65.00,FLORIDA,
GUAVA,CHICAGO,02/27/2019,20.00,22.00,MEXICO,
GUAVA,CHICAGO,02/27/2019,62.00,65.00,FLORIDA,
GUAVA,CHICAGO,02/27/2019,23.00,24.00,MEXICO,
GUAVA,CHICAGO,03/02/2019,24.00,26.00,MEXICO,
GUAVA,CHICAGO,03/01/2019,23.00,24.00,MEXICO,
GUAVA,CHICAGO,03/02/2019,18.00,20.00,MEXICO,
GUAVA,CHICAGO,03/02/2019,45.00,45.00,FLORIDA,
GUAVA,CHICAGO,03/02/2019,22.00,24.00,MEXICO,
GUAVA,CHICAGO,03/06/2019,14.00,14.00,MEXICO,
GUAVA,CHICAGO,03/04/2019,16.00,16.00,MEXICO,
GUAVA,CHICAGO,03/06/2019,20.00,22.00,MEXICO,
GUAVA,CHICAGO,03/03/2019,24.00,26.00,MEXICO,
GUAVA,CHICAGO,03/04/2019,20.00,22.00,MEXICO,
GUAVA,CHICAGO,03/05/2019,14.00,14.00,MEXICO,
GUAVA,CHICAGO,03/06/2019,56.00,58.00,FLORIDA,
GUAVA,CHICAGO,03/08/2019,14.00,14.00,MEXICO,
GUAVA,CHICAGO,03/07/2019,14.00,14.00,MEXICO,
GUAVA,CHICAGO,03/03/2019,18.00,20.00,MEXICO,
GUAVA,CHICAGO,03/03/2019,45.00,45.00,FLORIDA,
GUAVA,CHICAGO,03/03/2019,22.00,24.00,MEXICO,
GUAVA,CHICAGO,03/09/2019,24.00,26.00,MEXICO,
GUAVA,CHICAGO,03/07/2019,20.00,22.00,MEXICO,
GUAVA,CHICAGO,03/06/2019,23.00,24.00,MEXICO,
GUAVA,CHICAGO,03/05/2019,20.00,22.00,MEXICO,
GUAVA,CHICAGO,03/04/2019,56.00,58.00,FLORIDA,
GUAVA,CHICAGO,03/04/2019,23.00,24.00,MEXICO,
GUAVA,CHICAGO,03/08/2019,20.00,22.00,MEXICO,
GUAVA,CHICAGO,03/12/2019,14.00,14.00,MEXICO,
GUAVA,CHICAGO,03/07/2019,56.00,60.00,FLORIDA,
GUAVA,CHICAGO,03/08/2019,56.00,60.00,FLORIDA,
GUAVA,CHICAGO,03/11/2019,14.00,14.00,MEXICO,
GUAVA,CHICAGO,03/12/2019,20.00,21.00,MEXICO,
GUAVA,CHICAGO,03/10/2019,24.00,26.00,MEXICO,
GUAVA,CHICAGO,03/05/2019,56.00,58.00,FLORIDA,
GUAVA,CHICAGO,03/11/2019,20.00,21.00,MEXICO,
GUAVA,CHICAGO,03/11/2019,56.00,60.00,FLORIDA,
GUAVA,CHICAGO,03/09/2019,18.00,20.00,MEXICO,
GUAVA,CHICAGO,03/05/2019,23.00,24.00,MEXICO,
GUAVA,CHICAGO,03/11/2019,23.00,24.00,MEXICO,
GUAVA,CHICAGO,03/07/2019,23.00,24.00,MEXICO,
GUAVA,CHICAGO,03/08/2019,23.00,24.00,MEXICO,
GUAVA,CHICAGO,03/12/2019,56.00,60.00,FLORIDA,
GUAVA,CHICAGO,03/09/2019,45.00,45.00,FLORIDA,
GUAVA,CHICAGO,03/12/2019,23.00,24.00,MEXICO,
GUAVA,CHICAGO,03/09/2019,22.00,24.00,MEXICO,
GUAVA,CHICAGO,03/10/2019,18.00,20.00,MEXICO,
GUAVA,CHICAGO,03/10/2019,45.00,45.00,FLORIDA,
GUAVA,CHICAGO,03/10/2019,22.00,24.00,MEXICO,
GUAVA,CHICAGO,03/13/2019,14.00,14.00,MEXICO,
GUAVA,CHICAGO,03/13/2019,20.00,21.00,MEXICO,
GUAVA,CHICAGO,03/13/2019,56.00,60.00,FLORIDA,
GUAVA,CHICAGO,03/13/2019,23.00,24.00,MEXICO,
GUAVA,CHICAGO,03/16/2019,24.00,26.00,MEXICO,
GUAVA,CHICAGO,03/16/2019,18.00,20.00,MEXICO,
GUAVA,CHICAGO,03/16/2019,45.00,45.00,FLORIDA,
GUAVA,CHICAGO,03/16/2019,22.00,24.00,MEXICO,
GUAVA,CHICAGO,03/18/2019,24.00,26.00,MEXICO,
GUAVA,CHICAGO,03/18/2019,18.00,20.00,MEXICO,
GUAVA,CHICAGO,03/17/2019,24.00,26.00,MEXICO,
GUAVA,CHICAGO,03/18/2019,45.00,45.00,FLORIDA,
GUAVA,CHICAGO,03/17/2019,18.00,20.00,MEXICO,
GUAVA,CHICAGO,03/14/2019,14.00,14.00,MEXICO,
GUAVA,CHICAGO,03/15/2019,14.00,14.00,MEXICO,
GUAVA,CHICAGO,03/18/2019,22.00,24.00,MEXICO,
GUAVA,CHICAGO,03/20/2019,14.00,14.00,MEXICO,
GUAVA,CHICAGO,03/19/2019,14.00,14.00,MEXICO,
GUAVA,CHICAGO,03/14/2019,20.00,21.00,MEXICO,
GUAVA,CHICAGO,03/14/2019,56.00,60.00,FLORIDA,
GUAVA,CHICAGO,03/14/2019,23.00,24.00,MEXICO,
GUAVA,CHICAGO,03/15/2019,20.00,21.00,MEXICO,
GUAVA,CHICAGO,03/19/2019,22.00,24.00,MEXICO,
GUAVA,CHICAGO,03/17/2019,45.00,45.00,FLORIDA,
GUAVA,CHICAGO,03/17/2019,22.00,24.00,MEXICO,
GUAVA,CHICAGO,03/19/2019,56.00,60.00,FLORIDA,
GUAVA,CHICAGO,03/20/2019,22.00,24.00,MEXICO,
GUAVA,CHICAGO,03/15/2019,56.00,60.00,FLORIDA,
GUAVA,CHICAGO,03/19/2019,23.00,24.00,MEXICO,
GUAVA,CHICAGO,03/20/2019,56.00,60.00,FLORIDA,
GUAVA,CHICAGO,03/15/2019,23.00,24.00,MEXICO,
GUAVA,CHICAGO,03/20/2019,23.00,24.00,MEXICO,
GUAVA,CHICAGO,03/21/2019,24.00,26.00,MEXICO,
GUAVA,CHICAGO,03/21/2019,18.00,20.00,MEXICO,
GUAVA,CHICAGO,03/21/2019,45.00,45.00,FLORIDA,
GUAVA,CHICAGO,03/21/2019,22.00,24.00,MEXICO,
GUAVA,CHICAGO,03/22/2019,14.00,14.00,MEXICO,
GUAVA,CHICAGO,03/22/2019,22.00,24.00,MEXICO,
GUAVA,CHICAGO,03/22/2019,56.00,60.00,FLORIDA,
GUAVA,CHICAGO,03/22/2019,23.00,24.00,MEXICO,
